feature_id,feature_name,omics_type,feature_list_role,source_file,in_strict_coefficient_table,notes
HILp_QI24168,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25162,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16230,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16197,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI16249,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23115,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21928,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25370,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18606,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18877,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21504,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23295,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22307,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22593,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24648,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24858,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24293,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21968,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24650,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17110,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21166,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25287,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17082,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22293,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18913,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI10759,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17091,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25289,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21942,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,True,unannotated_or_feature_only
HILp_QI22244,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23934,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23303,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22255,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14350,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14369,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20872,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22242,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22308,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22881,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18100,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18111,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18140,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17779,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24866,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19263,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22056,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19986,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23700,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22310,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20806,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19683,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19425,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19626,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23297,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18234,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14236,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19311,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19340,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17782,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23898,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25230,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21923,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21941,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21994,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15980,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22666,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20534,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20541,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20576,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18629,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15686,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14607,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22670,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20012,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22972,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21186,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20004,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24268,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24410,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21461,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI14503,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21487,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24862,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24871,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24863,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19560,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21477,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19696,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22290,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21210,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI20186,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19604,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22178,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22160,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19256,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19602,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI17612,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI23717,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18023,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22646,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI21512,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22878,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22642,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15388,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19496,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22820,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24325,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI19648,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI13817,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22716,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22692,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22700,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI25286,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24329,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22573,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22582,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI22630,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI15261,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI24336,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
HILp_QI18613,nan,metabolome,locked_filtered_universe,<PROJECT_ROOT>/Trajectory Modeling/IBD_EMSA_v1/IBD_EMSA_v1_feature_list_metabolomics.csv,False,unannotated_or_feature_only
