feature_id,feature_name,omics_type,coefficient,intercept,scaling_mean,scaling_sd,model_task,recoverable_status,notes
microbiome::microbe__cholic_acid-C14:0,cholic_acid-C14:0,integrated_early_fusion,,,0.1716205759559479,0.2991733548605022,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
microbiome::microbe__hydroxy_stearic_acid-C18:1,hydroxy_stearic_acid-C18:1,integrated_early_fusion,,,0.4665413715307324,0.3251476356077654,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolome::metabolite__DepthorAltitudeMeters,DepthorAltitudeMeters,integrated_early_fusion,,,2.592035748735855,0.234273694589164,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolome::metabolite__cholic_acid-C14:0,cholic_acid-C14:0,integrated_early_fusion,,,0.1716205759559479,0.2991733548605022,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolome::metabolite__hydroxy_stearic_acid-C18:1,hydroxy_stearic_acid-C18:1,integrated_early_fusion,,,0.4665413715307324,0.3251476356077654,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__UC5,UC5,metabolome,,,18.29191815039482,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC5_rep2,LFQ.intensity.UC5_rep2,metabolome,,,18.285467949993112,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC5_rep1,LFQ.intensity.UC5_rep1,metabolome,,,18.27062501336431,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N5_rep2,LFQ.intensity.N5_rep2,metabolome,,,18.09080074470841,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__UC2,UC2,metabolome,,,18.08763803792251,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N5,N5,metabolome,,,18.02159028696329,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N1,N1,metabolome,,,18.008949407881488,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N4_rep1,LFQ.intensity.N4_rep1,metabolome,,,18.00130940587968,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N1_rep1,LFQ.intensity.N1_rep1,metabolome,,,17.968124044033626,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N1_rep2,LFQ.intensity.N1_rep2,metabolome,,,17.956818235365436,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__UC1,UC1,metabolome,,,17.938516131184425,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC1_rep1,LFQ.intensity.UC1_rep1,metabolome,,,17.93808619672993,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N4,N4,metabolome,,,17.937749080551328,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N3_rep1,LFQ.intensity.N3_rep1,metabolome,,,17.924776589283198,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N4_rep2,LFQ.intensity.N4_rep2,metabolome,,,17.923363486654207,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC3_rep2,LFQ.intensity.UC3_rep2,metabolome,,,17.914129322754558,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N3,N3,metabolome,,,17.913790041884194,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N2_rep1,LFQ.intensity.N2_rep1,metabolome,,,17.909538420042175,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N2,N2,metabolome,,,17.906996186326772,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__UC3,UC3,metabolome,,,17.89815765718296,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__UC4,UC4,metabolome,,,17.894795379739403,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC3_rep1,LFQ.intensity.UC3_rep1,metabolome,,,17.877090869814186,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.UC1_rep2,LFQ.intensity.UC1_rep2,metabolome,,,17.86036723016286,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N3_rep2,LFQ.intensity.N3_rep2,metabolome,,,17.857965174153414,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__LFQ.intensity.N2_rep2,LFQ.intensity.N2_rep2,metabolome,,,17.821588428345922,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__DepthorAltitudeMeters,DepthorAltitudeMeters,metabolome,,,2.60349032220026,0.2791431345924397,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Score,Score,metabolome,,,5.415655858965268,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Glucose,Glucose,metabolome,,,2.3109543593408364,0.7431974947651566,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Propionic_acid,Propionic_acid,metabolome,,,2.5118165875958085,0.2504936548461827,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__107,107,metabolome,,,4.465908118654582,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Acetic_acid,Acetic_acid,metabolome,,,2.075018693142966,0.2044239396337844,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Butyric_acid,Butyric_acid,metabolome,,,1.960544266064134,0.2993294528929222,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Lysine,Lysine,metabolome,,,1.4130865286348513,0.3725215784137168,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Mol..weight..kDa,Mol..weight..kDa,metabolome,,,3.886007518224865,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Palmitic_acid,Palmitic_acid,metabolome,,,1.9492743498942355,0.1469578539122399,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Leucine,Leucine,metabolome,,,1.2524159218381363,0.2940275070255,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Deoxycarnitine,Deoxycarnitine,metabolome,,,1.6502733051408052,0.1844004408638049,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Glycine,Glycine,metabolome,,,0.8895614294324007,0.3676087011719033,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N-Acetyalanine,N-Acetyalanine,metabolome,,,1.2414982371793155,0.2080552594128179,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Oleic_acid,Oleic_acid,metabolome,,,0.6975803554828947,0.3196027631929456,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Lactic_acid,Lactic_acid,metabolome,,,0.1956356792160943,0.2955976904846798,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N-Acetylputrescine,N-Acetylputrescine,metabolome,,,0.5464053179220946,0.2757531140437993,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Bis_2-Ethylhexyl_Phthalate,Bis_2-Ethylhexyl_Phthalate,metabolome,,,1.3825251353641603,0.1692394549542435,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Deoxycholate,Deoxycholate,metabolome,,,1.3824757411257873,0.1692738717471528,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__5-Aminopentanoate,5-Aminopentanoate,metabolome,,,1.3340142386367222,0.1727147493056669,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00006,metabolite_00006,metabolome,,,3.2386784521643794,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Linoleic_acid,Linoleic_acid,metabolome,,,0.7503404648789757,0.2542163126263647,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N-Methylnicotinamide,N-Methylnicotinamide,metabolome,,,0.905885246083044,0.2572508313649862,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Phenylacetic_acid,Phenylacetic_acid,metabolome,,,0.7714116465676703,0.2682960850259807,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Aspartate,Aspartate,metabolome,,,0.8368482517273061,0.2713617356107307,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Proline,Proline,metabolome,,,0.7331509988245588,0.2310315574913988,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Stearic_acid,Stearic_acid,metabolome,,,0.7340974871524547,0.1738955801413893,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Pentanoate,Pentanoate,metabolome,,,0.7587935178799846,0.264602164659222,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Creatine,Creatine,metabolome,,,0.1065824106341999,0.2592779384783376,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Pyruvate,Pyruvate,metabolome,,,0.5542075087814081,0.2677765154199267,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Homovanillic_acid,Homovanillic_acid,metabolome,,,0.1070754834940239,0.2265708498172263,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Tyrosine,Tyrosine,metabolome,,,0.7233676814984017,0.1926402681335743,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Isoleucine,Isoleucine,metabolome,,,0.1690063148717703,0.2356755470799909,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Serine,Serine,metabolome,,,0.6979448421561754,0.2468257312730086,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Cholate,Cholate,metabolome,,,0.4746479731441828,0.1971570478938049,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Glutamine,Glutamine,metabolome,,,0.6526650885124047,0.22490645501438,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC5_rep2,Unique.peptides.UC5_rep2,metabolome,,,2.772588722239781,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC4_rep2,Unique.peptides.UC4_rep2,metabolome,,,2.772588722239781,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N-Acetylglucosamine,N-Acetylglucosamine,metabolome,,,0.4991480915910914,0.2450476243072065,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Dodecanoic_acid,Dodecanoic_acid,metabolome,,,0.0461370715181809,0.1869802262525,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__p-Hydroxyphenylacetic_acid,p-Hydroxyphenylacetic_acid,metabolome,,,0.1548548125194806,0.2169532482853143,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N4_rep1,Unique.peptides.N4_rep1,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC2_rep1,Unique.peptides.UC2_rep1,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N2_rep1,Unique.peptides.N2_rep1,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N1_rep2,Unique.peptides.N1_rep2,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N3_rep2,Unique.peptides.N3_rep2,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N5_rep2,Unique.peptides.N5_rep2,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N1_rep1,Unique.peptides.N1_rep1,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC5_rep1,Unique.peptides.UC5_rep1,metabolome,,,2.7080502011022096,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Suberate,Suberate,metabolome,,,0.3902398418583159,0.238750987934402,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Citrulline,Citrulline,metabolome,,,0.7238421807606428,0.1696196146356914,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N5_rep1,Unique.peptides.N5_rep1,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC4_rep1,Unique.peptides.UC4_rep1,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC3_rep1,Unique.peptides.UC3_rep1,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC3_rep2,Unique.peptides.UC3_rep2,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC1_rep1,Unique.peptides.UC1_rep1,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC1_rep2,Unique.peptides.UC1_rep2,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N4_rep2,Unique.peptides.N4_rep2,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N3_rep1,Unique.peptides.N3_rep1,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.UC2_rep2,Unique.peptides.UC2_rep2,metabolome,,,2.6390573296152584,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Betaine,Betaine,metabolome,,,0.6205953694810691,0.1610258018549643,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Isobutyric_acid,Isobutyric_acid,metabolome,,,0.760356696366992,0.1642743873432276,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Creatinine,Creatinine,metabolome,,,0.3337397652054944,0.1907189943417454,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Petroselinic_acid,Petroselinic_acid,metabolome,,,0.7032567102804496,0.1843195596706958,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00008,metabolite_00008,metabolome,,,2.602689685444383,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00007,metabolite_00007,metabolome,,,2.564949357461537,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unique.peptides.N2_rep2,Unique.peptides.N2_rep2,metabolome,,,2.564949357461537,1.0,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Phenylalanine,Phenylalanine,metabolome,,,0.3952563056496674,0.1796207335638213,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Hypoxanthine,Hypoxanthine,metabolome,,,0.8316325909122931,0.103573690609078,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00003,metabolite_00003,metabolome,,,0.3548852384571127,0.1060846737255764,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Methionine,Methionine,metabolome,,,0.6509299828575138,0.1437933736671946,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Threonine,Threonine,metabolome,,,0.4801769447586488,0.1686980882586,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Pipecolate,Pipecolate,metabolome,,,0.574991251385344,0.1296522912331882,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00004,metabolite_00004,metabolome,,,0.5224478481728342,0.0943420213598038,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__metabolite_00002,metabolite_00002,metabolome,,,0.3361276980098775,0.1030656528357455,nonIBD vs IBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__YearOfAnalysis,YearOfAnalysis,metabolome,,,7.609950207945725,0.0003223096392409,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__1,1,metabolome,,,3.859901937642154,0.0199932190829875,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_4,Unnamed:_4,metabolome,,,2.558647208598998,0.0222545643836515,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_3,Unnamed:_3,metabolome,,,1.9186597829703105,0.0214862665342166,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__hydroxy_stearic_acid-C18:1,hydroxy_stearic_acid-C18:1,metabolome,,,0.3987684080932215,0.3426207151837029,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__cholic_acid-C14:0,cholic_acid-C14:0,metabolome,,,0.2233938202407052,0.3239444361809963,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Supplementary_Table_S3B_Peak_eQTL_at_Week_52,Supplementary_Table_S3B_Peak_eQTL_at_Week_52,metabolome,,,0.7037839363952378,0.0692842934175396,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__hydroxy_hexadecanoic_acid-C16:1,hydroxy_hexadecanoic_acid-C16:1,metabolome,,,0.045931439675659,0.1724167937283476,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Supplementary_Table_S3A_Peak_eQTL_at_Baseline,Supplementary_Table_S3A_Peak_eQTL_at_Baseline,metabolome,,,1.3862943611198906,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_7,Unnamed:_7,metabolome,,,-0.1922087084337349,0.1352988810693602,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_6,Unnamed:_6,metabolome,,,0.1113142470351076,0.0836290169066362,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_2,Unnamed:_2,metabolome,,,0.7903287248964125,0.0963319801928666,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Comparisons,Comparisons,metabolome,,,0.4054651081081646,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_5,Unnamed:_5,metabolome,,,0.0158111620724035,0.0820748020124992,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Unnamed:_8,Unnamed:_8,metabolome,,,0.0033690031285835,0.0159211828258622,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__O-Acetylserine,O-Acetylserine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Oleoyl-Glycerol,Oleoyl-Glycerol,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Omega-Hydroxydodecanoate,Omega-Hydroxydodecanoate,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Oleic_acid,Oleic_acid,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Ophthalmate,Ophthalmate,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Ornithine,Ornithine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Octanoic_acid,Octanoic_acid,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Orotate,Orotate,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__O-Succinyl-Homoserine,O-Succinyl-Homoserine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__0.676576,0.676576,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Norvaline,Norvaline,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__NAD,NAD,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N-Phenylacetylphenylalanine,N-Phenylacetylphenylalanine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N1,N1,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N2,N2,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N3,N3,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N4,N4,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N5,N5,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__N6-_Delta2-Isopentenyl_-Adenine,N6-_Delta2-Isopentenyl_-Adenine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__NAPQI,NAPQI,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
metabolite__Normetanephrine,Normetanephrine,metabolome,,,0.0,1.0,UC vs nonIBD,recovered_or_partial_audit_row,Scaler parameters recovered from model artifact.; intercept_missing
